text,label
"Re: Optical analog computing?
Uh, WWII Enigma was cracked at Bletchly Park, based on the work of some 
Poles, who had been trying to figure out when they would be invaded. 
Entirely mechanical! Definitely not optical at all. Enigma was 
originally broken based on bad use practice. If it had been employed more 
sensibly it would have been a lot harder.

See ""The Code Book"" by Singh, Doubleday, 1999. Or, for that matter, 
""Cryptonomicon"" by Stephenson, which is a fictionalization of the Enigma 
cracking story, and pretty accurate.

I eventually get born as a side-effect of the Battle of Britain, you 
see....

Computing with interference patterns, etc, makes perfect sense, but Enigma 
was cracked by building mechanical systems that were essentially Enigma 
machines and brute-forcing.

Eirikur",0
"Re: RH 8 no DMA for DVD drive
On Mon, 2002-10-07 at 09:56, Matthias Saou wrote:

Eek. Maybe it's just me, but I don't think that's a good idea. 
Outputting a message in %post and providing a README of some kind would
be better, as well as perhaps adding a note in %description.

-- 
\/ille Skyttä
ville.skytta at iki.fi

_______________________________________________
RPM-List mailing list <someone@example.com>
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"Attn: NORTON SYSTEMWORKS 2002 BLOWOUT! QHZHC
 

 
 
 
 
 
 Does Your Computer Need an Oil Change 
 

 

 
 
 Does Your Computer Need an Oil
 Change? 
 
 
 
 
 Norton SystemWorks
 2002 Professional
 Edition 
 
 
 
 
 Made
 by the Creators of the #1 Anti-Virus Software on the Market! 
 
 

 
 
 This
 UNBEATABLE software suite comes with EVERY 
 program you'll ever need to answer the problems or threats that your
 computer faces each day of it's Life! Included in this magnificent deal
 are the following programs: 
 
 

 
 
 Norton
 AntiVirusÿFFFF99 2002 - THE #1
 ANTI-VIRUS PROTECION EVER! Norton UtilitiesÿFFFF99 2002
 - DIAGNOSE ANY PROBLEM WITH YOUR
 SYSTEM! 
 Norton GhostÿFFFF99 2002 - MAKES
 BACKING UP YOUR VALUABLE DATA EASY! 
 Norton CleanSweepÿFFFF99 2002 - CLEANS
 OUT EXCESS INTERNET FILE BUILDUP! 
 Norton WinFaxÿFFFF99 Basic - TURNS YOUR
 CPU INTO A FAX MACHINE! 
 
 GoBackÿFFFFAE 3 Personal - HELPS
 PREVENT YOU FROM MAKING ANY MISTAKES! 
 
 

 
 
 *ALL
 this has a retail price of $99.95* Buy
 it
 Now for ONLY $29.99! with
 Free Shipping - PLUS, Buy
 Any 2 Items & GET 1 FREE! (Also
 w/Free Shipping!) 
 
 

 
 
 CLICK
 HERE to Order NOW! 
 
 
 This Product is available NOW. Whe",1
"Re: Hanson's Sept 11 message in the National Review
On Tue, Sep 17, 2002 at 09:11:01PM -0700, Paul Prescod wrote:

Sure it is - it tends to bring out the people who let ""hysterical
right wing propaganda"" spew forth, while reaching for their gun 
whenever a ""liberal"" enters the room.

my hysterical left wing ""propaganda"" is generally an emotional
reaction on a mailing list, not an organizaed attempt at converting
people's thinking through lies and distortion (as was the original
article). 

Whereas your constant and predictable brandings of my postings are, to
 my mind, a deliberate and reasoned effort to reduce debate, and
 discourage left of center postngs. 

Owen",0
"Urgent Business
--DeathToSpamDeathToSpamDeathToSpam--

-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
someone@example.com
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop
On Tue, Aug 27, 2002 at 11:38:00PM +0100, Vincent Cunniffe mentioned:

 Ah, they told me that about my A1200. Just got a video box, cut air holes
and a hole for the cables, then got an extra-long 2.5"" to 3.5"" IDE cable,
and connected it up. Had to make a few holes in the A1200 case for the
IDE cable too.

 Worked a charm. Until I dropped the disk one day onto concrete.

Kate

-- 
Irish Linux Users' Group: someone@example.com
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: someone@example.com",0
"Increase Length And Thickness OCW
 
 
 
 
 A man endowed with a 7-8"" hammer is simply 
 better equipped than a man with a 5-6""hammer. 
 Would you rather have more than enough to get the job done or fall short. It's totally up to you. Our Methods are guaranteed to increase your size by 1-3"" Come in here and see how",1
"e-चालान पेंडिंग है आपकी बाइक पर 2 चालान, कुल 1500 रुपये, आज लास्ट डेट है, इस लिंक से तुरंत भुगतान करें वरना लाइसेंस सस्पेंड होगा।",1
"[Spambayes] Ditching WordInfo
So then, Guido van Rossum <someone@example.com> is all like:

Yeesh. Sounds like what you need is something to kick up once and score
an entire mailbox.

Wait a second... So *that's* why you wanted -u.

If you can spare the memory, you might get better performance in this
case using the pickle store, since it only has to go to disk once (but
boy, does it ever go to disk!) I can't think of anything obvious to
speed things up once it's all loaded into memory, though. That's
profiler territory, and profiling is exactly the kind of optimization
I just said I wasn't going to do :)

Neale",0
"[use Perl] Stories for 2002-08-27
use Perl Daily Newsletter

In this issue:
 * This Week on perl5-porters (19-25 August 2002)
 * Slashdot Taking Questions to Ask Larry Wall

+--------------------------------------------------------------------+
| This Week on perl5-porters (19-25 August 2002) |
| posted by rafael on Monday August 26, @07:42 (summaries) |
| http://use.perl.org/article.pl?sid=02/08/26/1154225 |
+--------------------------------------------------------------------+

I guess those thunderstorms came. And how they came. From an even wetter
than normal country on the shores of the North Sea, comes this weeks
perl5-porters summary.

This story continues at:
 http://use.perl.org/article.pl?sid=02/08/26/1154225

Discuss this story at:
 http://use.perl.org/comments.pl?sid=02/08/26/1154225

+--------------------------------------------------------------------+
| Slashdot Taking Questions to Ask Larry Wall |
| posted by pudge on Monday August 26, @14:41 (perl6) |
| http://use.perl.org/article.pl?sid=02/08/26/1845224 |
+--------------------------------------------------------------------+

Please, if you feel inclined, make sure some [0]reasonable questions are
asked of him.

D",0
"What's more fun that having an orgasm?

 ** Adult Related Site, You must be 18 years of age to enter. **
If you are offended by this e-mail please delete now.
*****************************************************************
Enjoy Better Sex With Our Adult Toys. 
Shop In The Privacy Of Your Own Home.
*****************************************************************
Come visit the most extensive adult site on 
the internet. There are over 1600
high quality adult products to view on-line.
Toys, videos, books, oils, lingerie and so
much more. You must see it to believe it.
 CLICK HERE TO ENTER 
 
 

*Free sextoy offers!!
*Adult Products For Every Sexual Desire, At the Lowest Prices.
*We ship in plain discreet boxes.
*We never sell our mailing lists.
*Shop where you play, in the privacy of your home.
*Order On-line, Fax, or US Mail.
*We ship Federal Express 2-day at no extra shipping charge.
 CLICK HERE 
 

 What Are You Waiting For?
THIS SITE CONTAINS XXX-RATED SEXUALLY EXPLICIT MATERIAL INTENDED FOR 
ADULTS. DO NOT ENTER IF YOU ARE NOT 18 YEARS OF AGE OR OLDER, IF ADULT 
LANGUAGE AND NUDITY OFFENDS YOU, OR IF YOU ARE ACCESSING OUR SITE FROM 
ANY COUNTRY AND/OR STATE WHERE ADULT MATER",1
"तुम्हारा न्यूड वीडियो मेरे पास है कल रात की कॉल का, 25000 रुपये भेजो वरना फैमिली ग्रुप में डाल दूंगी।",1
"Free moneyZDVIJO
On January 1st 2002, the European countries began
using the new Euro. Never before have so
many countries with such powerful economies united
to use a single currency. Get your piece of history
now! We would like to send you a FREE Euro
and a FREE report on world currency. Just visit
our site to request your Euro and Euro report:

http://www.endlessopportunitieshotline.com/EuroExchange/

In addition to our currency report, you can receive
our FREE INVESTMENT PACKAGE:

* Learn how $10,000 in options will leverage $1,000,000 in
Euro Currency. This means even a small movement in the market
has huge profit potential.

If you are over age 18 and have some risk capital, it's
important that you find out how the Euro will
change the economic world and how you can profit!

CLICK NOW! http://www.endlessopportunitieshotline.com/EuroExchange/

$10,000 minimum investment

Investing in Forex Currency options is speculative and includes a 
high degree of risk. Investors can and do lose money.

http://www.endlessopportunitieshotline.com/takemeoff/ To OptOut.",1
"Ink Prices Got You Down? 25395
 

 
 
 
 
 
 Do you Have an Inkjet or Laser Printer? 
 

 
 
 
 
  
 
 
 
 
 Do
 you Have an Inkjet or Laser Printer? 
 
 
 
 
 
 Yes? Then we can SAVE 
 you $$$ Money! 
 Our High Quality Ink & Toner Cartridges come
 with a money-back guarantee, a 1-year
 Warranty*, and get FREE 3-Day SHIPPING
 !* 
 and best of all...They Cost
 up to 80% Less 
 
 than
 Retail Price! 
 
 
 
 
 
 *Click here
 to visit Our Website!* 
 
 
 
 
 
 or Call us Toll-Free @
 1-800-758-8084! 
 *90-day warranty on remanufactured
 cartridges. Free shipping on orders over $40 
 
 
 
 
   
   
 
 
 
 You
 are receiving this special offer because you have provided 
 
 permission to receive email communications regarding special
 online promotions or offers. If you feel you have received this
 message in error, or wish to be removed from our subscriber
 list, Click HERE 
 and then click send, and you will be removed within three business days.
 Thank You and we apologize for ANY inconvenience. 
 
 
 

 

 

--DeathToSpamDeathToSpamDeathToSpam--

-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time c",1
"don't proscrastinate...it's only $14.95 per year
IMPORTANT INFORMATION: 
 
The new domain names are finally available to the general public at discount prices. Now you can register one of the exciting new .BIZ or .INFO domain names, as well as the original .COM and .NET names for just $14.95. These brand new domain extensions were recently approved by ICANN and have the same rights as the original .COM and .NET domain names. The biggest benefit is of-course that the .BIZ and .INFO domain names are currently more available. i.e. it will be much easier to register an attractive and easy-to-remember domain name for the same price. Visit: http://www.affordable-domains.com today for more info. 
 
Register your domain name today for just $14.95 at: http://www.affordable-domains.com/ Registration fees include full access to an easy-to-use control panel to manage your domain name in the future. 
 
Sincerely, 
 
Domain Administrator 
Affordable Domains 
 
 
To remove your email address from further promotional mailings from this company, click here: 
http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi 
(e1) 
1804FfRo3-800BZKf7368LiGn7-700dBTe8576zHWol40",1
This is Apple support. Your iCloud was accessed from Russia. Download this remote tool so we can secure your device.,1
"Re: Selling Wedded Bliss (was Re: Ouch...)
Robert Harley:

Yeah, assuming approximately equal populations.
But that obscures the different modes of
promiscuity. Both the person who gives sex for
money or power or companionship and the person
who uses money and power and companionship to
get sex are promiscuous, in the broadest sense
of the word. But their motives and behavior are
quite different.

Langur monkeys were the example in the cited
article. ""Dominant males .. kill babies that
are not their own."" ""The dominant male monkey
.. seeks to defend his harem of females."" But
cozying up to the current dominant male isn't
the best strategy for female langurs, because
""dominant males are dethroned by rivals every
27 months or so."" ""By mating with as many
extra-group males as possible, female langurs
ensure their offspring against infanticide,""
by the male who is likely next to rule the
roost.

Maybe it's just me, but that doesn't paint a
picture of carefree females engaged in joyously
promiscuous couplings. The dom cab driver who
is taking her two boy toys to New Orleans is a
better picture of that. ;-)

_________________________________________________________________
Chat with frie",0
"Financial Opportunity [eew58]
 
 

There are more financial opportunities out there than ever
before. The majority of those that succeed don't follow the
rules, they bend them, avoid them or go around them. 

Freedom 55 is for the suckers. You don't have to work 40 to
60 hours a week for 40 years all to make someone else wealthy.
We have a better way! 

 
 Are You Interested In creating immediate wealth? 
 Have you considered improving the Quality of your Life? 
 Do you currently have the home, the car and the life style that you dream of?
 

Our business develops 6 Figure Income Earners, quickly and
easily. Let us show you how you can go from just getting by
to earning over $100,000 in your first year of business. 

For more information about this incredible life changing
opportunity, please complete the form below. The information
is FREE, confidential and you are under no risk or obligations. 

 
 
 
 

 

 
 Name    
 Address    
 City    
 State    
 
 
 Alabama
 Alaska
 Arizona
 Arkansas
 California
 Colorado
 Connecticut
 Delaware
 Dist of Columbia
 Florida
 Georgia
 Hawaii
 Idaho
 Illinois
 Indiana
 Iowa
 Kansas
 Kentucky
 Louisiana
 Maine
 Maryland
 Massachusetts
 Michigan",1
"21st Century Web Specialists JRGBM
 
 
 
BODY {font-family=""Arial""}
TT {font-family=""Courier New""}
BLOCKQUOTE.CITE {padding-left:0.5em; margin-left:0; margin-right:0; margin-top:0; margin-bottom:0; border-left:""solid 2"";}
SPAN.TABOOHEADER {display=none}
 
 IT Specialists 
 
 
 
 
 
 
 
 Dear 
 IT Professionals, 
 
 Have a problem or idea you need a solution for? 
  Not sure what it will cost so that you can budget accordingly? 
 
 Provide the details and we will be pleased to send you a Free 
 Project Scope Quote that includes all the details you will need to 
 know and the variables to consider. 
 
 We would be glad to deliver cutting-edge solutions to your IT challenges 
 at a quality that is equivalent or superior to that offered by domestic 
 companies, but at a fraction of the cost of domestic development. 
 
 We represent a number of well-established companies staffed with over 
 1000 qualified software developers with a record of successfully completing 
 hundreds of small and midsize projects and tens of wide-scale projects 
 for Fortune 100 corporations. 
 
 From 
 business analysis and consulting to web design, from coding to testing 
 and porting we provide a full cycle ",1
"Re: boycotting yahoo
CDale wrote:

SmartGroups, I think.
-- 
#ken P-)}

Ken Coar, Sanagendamgagwedweinini http://Golux.Com/coar/
Author, developer, opinionist http://Apache-Server.Com/

""Millennium hand and shrimp!""",0
"live SEX SHOWS
 
 
 
 LIVE SEX SHOWS WET, HOT, HORNY GIRLS WAITING FOR YOU! THE HOTTEST LIVE SEX SHOWS! CLICK HERE TO ENTER NOW ! 
 
 CLICK HERE TO SEE THE SHOWS ! 
 
 
 
 
 
to unsubscribe from this mailing list please reply to this email with the word ""remove"" in the subject line. 
 
 

--DeathToSpamDeathToSpamDeathToSpam--

-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
someone@example.com
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"Advance Your Career and Find a Great Job!
Hi Job Seeker,

When you create a FREE My Net-Temps account, you have access to the tools
and resources for finding your next job more effectively. It only takes
a minute. Plus you get news and tips specific to your profession.

Everything you need is in your My Net-Temps account!

* Post up to 3 resumes with the Build My Resume and Copy & Paste tools
* Setup custom search agents to automatically receive job leads
* Resume statistics to track your success
* Resume, cover letter and thank you letter writing tips
* Salary calculator
* Career articles and weekly newsletter
* Access to over 7500 recruiters that can help your job search

Setup your account now at http://www.net-temps.com/careerdev/

The Net-Temps Team
www.net-temps.com",1
"[SACVS] CVS: spamassassin/lib/Mail SpamAssassin.pm,1.115.2.11,1.115.2.12
Update of /cvsroot/spamassassin/spamassassin/lib/Mail
In directory usw-pr-cvs1:/tmp/cvs-serv4019/lib/Mail

Modified Files:
 Tag: b2_4_0
 SpamAssassin.pm 
Log Message:
fixed bug 1033: -R and -W were not respecting auto_whitelist_path

Index: SpamAssassin.pm
===================================================================
RCS file: /cvsroot/spamassassin/spamassassin/lib/Mail/SpamAssassin.pm,v
retrieving revision 1.115.2.11
retrieving revision 1.115.2.12
diff -b -w -u -d -r1.115.2.11 -r1.115.2.12
--- SpamAssassin.pm 24 Sep 2002 18:51:37 -0000 1.115.2.11
+++ SpamAssassin.pm 2 Oct 2002 13:19:28 -0000 1.115.2.12
@@ -696,7 +696,13 @@
 }
 
 ###########################################################################
-# non-public methods.
+
+=item $f->init ($use_user_prefs)
+
+Read and parse the current configuration. C<$use_user_prefs> can
+be C<0> (do not read user preferences) or C<1> (do).
+
+=cut
 
 sub init {
 my ($self, $use_user_pref) = @_;
@@ -767,6 +773,9 @@
 
 # TODO -- open DNS cache etc. if necessary
 }
+
+###########################################################################
+# non-public methods.",0
"Re: girls
 GET FREE ACCESS TO XXX PORN! INSTANT ACCESS... 100% FREE HARDCORE Note: If you would would like to be removed from our list, please reply to this email with the word REMOVE as the subject 

hxvwnj3q",1
"firewalls Digest V1 #33
firewalls Digest Thu, 25 Jul 2002 Volume: 01 Issue: 033

In This Issue:
 Re: QOS
 FW: disable some sites
 DNAT with iptables question
 RE: DNAT with iptables question

----------------------------------------------------------------------

From: ""George J. Jahchan"" <someone@example.com>
Subject: Re: QOS
Date: Thu, 25 Jul 2002 12:11:40 +0300

You are wrong on both counts. Explanation is valid for symmetrical TCP, for
others see explanations below.

You should change that to: ... are always candidates for predictive or
preventive delay.

ACKs are delayed (per flow) in such a way that WAN-bound traffic reaching
the edge router's Ethernet interface does not exceed WAN link speed (NO
ROUTER QUEUES!). It does not wait for the link to be at or near saturation
to act -- that is why, unlike queueing, it is predictive and not reactive.

It slows down the rate of transmission of sending hosts (on a per-flow
basis) to accommodate WAN link speed limit and current network utilization,
rather than fill up queues at LAN speeds and empty them at WAN speeds,
eventually dropping the excess once the queue(s) fill up, informing hosts to
slow down their rate of transmission once ",0
"'Flexible' retirement gains ground
URL: http://www.newsisfree.com/click/-4,8724000,215/
Date: 2002-10-10T03:26:51+01:00

*Money:* Government admits millions may have to work on beyond 65.",0
"尋找機會
 
 
 
 
 
 
 
 幫過許多人也許你正需要 
 
 
 
 
 這是委託由專業廣告公司代發勿直接回信無法接收 
呦 ~ ! 
 
 
 
 
 
 
 
                                              
 耽誤你幾秒鐘，瞭解一個機會！！ 
                            
 現今社會大家都在找機會，但機會來時你真的看到了嗎       
                                            
 下一個正確的決定 點下他 吧 ！！ 
              
 也請您保留此封E-mail   
 也請您保留此封E-mail 
 請您務必看完此 機會影片 後再刪除 
 　 
                                     
 最後祝您： 
                                                               
 心想事成       萬事如意 
 　 
 
 
 
 
 
 如有打擾請見諒，不想再收到此信請按  
->  ( 拒收廣告 )",1
"FINANCIAL FREEDOM
Dear Friend,
How would you like to make $50,000 in the next 90 days? Sounds impossible? 
I guarantee that it's true, and YOU can do it. I'm sure you would like an 
extra $50,000 to spend. For more information, please visit the website 
below.

http://www.geocities.com/akcina/index.html

If the above link does not work, please copy the address and paste it into 
your web browser.

AT THE VERY LEAST TAKE A MINUTE TO LOOK AT WHAT IS ON THE SITE, IT MAY 
CHANGE YOUR LIFE FOREVER.

Note: This is not an unsolicited e-mail. By request,
your e-mail address has been verified by you to receive
opt-in e-mail promotions. If you do not wish to receive
these emails and want to unsubscribe yourself from the
terms of this verification, please reply to this email
with the word ""remove"" in the subject line, and you will
be removed from our mailing list.",1
"Lose 16 Pounds In 10 Days GUARANTEED!!! 13365
 
 
 
 
 
 
 
 
 LOSE WEIGHT NATURALLY , LOSE WEIGHT
 SAFELY , 
 
 
 LOSE WEIGHT FAST ... 
 
 
 
 
 
 
 
 
 In 1996, 
 Extreme 
 Power Plus was formulated to suppress the appetite and 
increase the 
 energy level, resulting in weight loss. This all natural, 
dietary 
 product is made up of a special blend of 25 herbs, which 
all work 
 together to help you achieve maximum results! 
 
 
 
 Click HERE to see the ingredients and how 
they 
 will help you lose weight 
 
 With 
 Extreme 
 Power Plus there is  no diet 
 plan! Consistency is the key with this product. Take 
2  capsules a day, every 
 day, 1 capsule in the morning around 10:00 a.m. and 1 capsule 
in the 
 afternoon around 3:00 p.m. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
This Stuff REALLY WORKS ! 
 
 
 And We GUARANTEE IT For Life 
!!! 
 
 
 
 
 STOP MAKING
EXCUSES 
 
 CHANGE YOUR LIFE 
 TODAY!!! 
 
 
 
 
 CLICK 
 
 
 
 HERE FOR MORE INFO OR TO 
ORDER EXTREME POWER PLUS 
 
 
 
 
 
 Regularly $19.99 

 
 
      Order
 
 TODAY 
for ONLY $14.99 per 
bottle 
 
 
 Copyright

© 2000, 2001, 2002 Marketing Co-Op All

Rights Reserved. We hope you 
enjoy 
receiving Marketing Co-op 's sp",1
"Fwd: [POLITICOS] Re: ""Bowling for Columbine,"" Opens This Friday

Begin forwarded message:",0
"Announcing Herbal Smoking Alternatives
 
 
 
 
 
 
 
 
 GET HIGH...LEGALLY! 
 IT REALLY WORKS! 
 PASSES ALL DRUG TESTS! 
 EXTREMELY POTENT!
 
 CLICK HERE for more info on Salvia Divinorum 
 
 CLICK HERE for SALVIA 5X EXTRACT! WARNING...VERY POTENT! 
 
 CLICK HERE for SALVIA 13X . The most POTENT, LEGAL, SMOKABLE herb on the planet! 13 times the power of Salvia Divinorum! WARNING...EXTREMELY POTENT! 
 
Disclaimer: 
We are strongly against sending unsolicited emails to those who do not wish 
to receive our special mailings. You have opted in to one or more of our 
affiliate sites requesting to be notified of any special offers we may run 
from time to time. We also have attained the services of an independent 3rd 
party to overlook list management and removal services. This is NOT 
unsolicited email. If you do not wish to receive further mailings, please 
 click here to be removed from the list . 
Please accept our apologies if you have been sent this email in error. We 
honor all removal requests.",1
Your PayPal account has been suspended. Click here to verify your details immediately.,1
"Your Daily Dilbert 07/11/2002
E-mail error

You're subscribed to the HTML version of the Daily Dilbert,
which shows the comic strip as a graphic, but your mail system
either can't support HTML or is set up to remove HTML content. For
more information, contact your Internet service provider or mail
system administrator.

To change to a plain text subscription, modify your account
preferences at 
http://www.dilbert.com/comics/dilbert/daily_dilbert/html/login.html

The plain text option appears toward the bottom of the modification
page.",0
"Medical notes
URL: http://scriptingnews.userland.com/backissues/2002/09/25#medicalNotes
Date: Wed, 25 Sep 2002 12:49:48 GMT

Mixed news from yesterday's heart checkup. 

First, I went seven minutes on the treadmill. That was pretty good. My heart 
was racing like it hadn't since I was in college. They also did an extensive 
ultrasound on my carotid arteries[1], they're in the neck and supply my head 
with blood. More good news there. They're clear, free of plaque, healthy, not 
diseased[2]. So it appears I just have coronary artery disease, not general 
artery disease. That's good because there would be a risk of stroke if they 
were sick, and not a whole lot they can do about it (as they can with the 
heart). 

Now there was some not-good news. A small part of my heart isn't working very 
well. There are a few possible reasons for that, some fixable, some not. I 
asked the doctor, does this mean I'm going to die sooner, and he said no. Does 
it mean I have to restrict what I do, he said no. So what does it mean? Really 
not much, other than I should watch, as before, for recurring symptoms, the 
ones that brought me into the hospital in June. If they come back, we'll do an 
angiog",0
"xxx site passwords 432114108765443333222222
 
 
 
 
 
 
 
 
 STOP 
 PAYING FOR PORN 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 You will 
 be amazed how easy it is!!!! 
 
 
 GETTING 
 FREE XXX PASSWORDS IS EASY, 
 WE'LL SHOW YOU HOW!!! 
 
 
 CLICK 
 HERE 
 TO GET YOUR FREE PASSWORDS 
 
 

 
 
 
 
    
   
   
   
   
   
   
   Removal Instructions: 
 
You have received this advertisement because you have opted in to receive free adult internet offers and specials through our affiliated websites. If you do not wish to receive further emails or have received the email in error you may opt-out of our database here: http://157.237.128.20/optout . Please allow 24hours for removal. 
 
This e-mail is sent in compliance with the Information Exchange Promotion and Privacy Protection Act. section 50 marked as 'Advertisement' with valid 'removal' instruction. 
  
 
 
 
 

432114108765443333222222",1
"Plans for cable

Want to watch Sporting Events?--Movies?--Pay-Per-View?? 
You can assemble from electronic store parts for about $12.00.
We Send You:
E-Z To follow Assembly Instructions
E-Z To read Original Drawings.
Electronic parts lists.
PLUS SOMETHING NEW YOU MUST HAVE! 
Something you can't do without. 
THE UP-TO-DATE REPORT: USING A DESCRAMBLER LEGALLY 
Warning: You should not build a TV Descrambler without 
reading this report first. 
Frequently Asked Questions--CABLE TV DESCRAMBLER 
Q: Will the descrambler work on Fiber, TCI, Jarrod 
A: The answer is YES. 
Q: Do I need a converter box?
A: This plan works with or without a converter box.
Specific instructions are included in the plans for each! 
Q: Can the cable company detect that I have the descrambler?
A: No, the signal descrambles right at the box and does
not move back through the line! 
Q: Do I have to alter my existing cable system, 
television or VCR?
A: The answer is no! 
Q: Does this work with my remote control?
A: The answer is yes. The descrambler is 
manually controlled--but very easy to use! 
Q: Can you email me the plans?
A: No the program comes with an easy to follow picture guide. 
Q: Does this work everywher",1
"WORK FROM HOME. WE ARE HIRING
Help wanted. We are a 14 year old fortune 500 company, that is
growing at a tremendous rate. We are looking for individuals who
want to work from home.

This is an opportunity to make an excellent income. No experience
is required. We will train you.

So if you are looking to be employed from home with a career that has
vast opportunities, then go:

http://www.basetel.com:27000/wealthnow

We are looking for energetic and self motivated people. If that is you
than click on the link and fill out the form, and one of our
employement specialist will contact you.

To be removed from our link simple go to:

http://www.basetel.com:27000/remove.html

7227aeeO9-622YVDD8442BJPk2-748ZYrZ8462VnMG1-197fVVA2035gqEj3-l57",1
"Get The BEST PRICE on Your Next CAR!
 

 
 
 
 
 Exclusive offer from 24x7eMessaging 
 

 

 
 
 
 
 
 Exclusive
 offer from 24x7eMessaging 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Search for a Pre-Owned Vehicle 
 
 
       Buy a Used Car Online 
 
 
 
 
 
 
 
 
 You've
 received this message because you have signed up to receive
 offers from  one of our carefully selected marketing
 partners. 
 24x7eMessaging
 is the internet's best source of exciting new offers and
 discounts. If you no longer wish to receive these offers,
 please follow the unsubscribe instructions at the bottom. 
 
 
 
 
  
 To
 unsubscribe from our mailing list, Online Unsubscribe Click
 Here or
 by  email Click
 Here",1
"The product they dont want you to have...
<<< SPECIAL REVISED PRICE AS OF 5/24/2002 - HURRY QUANITIES WILL BE LIMITED >>>

Attention: Are you buying from the ""Information America"" type companies for .10-.15 cents per record, we sell the same types of data for 1000's of records per penny! As a matter of fact several of these companies use and sell our data since did not have the skills to compile / append the newer internet fields such as web site info and e m a i l information. 

Please Read On...

The Ultimate Traditional & Internet Marketing Tool, Introducing the ""M A S T E R D I S C 2002"" versions 4.00-4.10, now released its MASSIVE 11 disc set with over 145 Million database records (18-20 gigabytes of databases) for marketing to companies, people, via e m a i l, fax, phone and mailing addresses Worldwide!

COMPLETE 11 DISC SET IS ALL OF THE MARKETING DATA YOU WILL NEED FOR 2002 & 2003 (Put your service or product out for the world to see!)

We've been slashing prices once again to get you hooked on our leads & data products.

The full disc set ver 4.00-4.10 (Contains all databases, all software titles, all demos, more then 65 million records include an e m a i l address and man",1
Quick question — are we still meeting at 6 PM this weekend?,0
"I've been hearing a lot about FOAF, which is an acronym for Friend Of A Fri
URL: http://scriptingnews.userland.com/backissues/2002/09/23#When:10:34:18AM
Date: Mon, 23 Sep 2002 17:34:18 GMT

I've been hearing a lot about FOAF, which is an acronym for Friend Of A Friend. 
It's an RDF-based file format that lets you walk a network of people who are 
friends. It's a lot like a network of blogrolls[1]. 

[1] http://radio.outliners.com/stories/storyReader$85",0
"Re: Re[2]: Java is for kiddies
someone@example.com writes:

http://www.netli.com/careers/index.htm

Besides provide job security?

-- 
Karl Anderson someone@example.com http://www.monkey.org/~kra/",0
"How to end the war....

Forwarded-by: Rob Windsor <someone@example.com>
Forwarded-by: ""David Dietz"" <someone@example.com>

The latest proposal to drive the Taliban and Al Qaeda out of the
Mountains of Afghanistan is to send in the ASF (Alabama Special
Forces) Billy Bob, Bubba, Boo, Scooter, Cooter and Junior are being
sent in with the following information about the Taliban:

1. There is no limit.
2. The season opened last weekend.
3. They taste just like chicken.
4. They hate beer, pickup trucks, country music, and Jesus.
5. Some are queer.
6. They don't like barbecue.

And most importantly...

7. They were responsible for Dale Earnhardt's death.

We estimate it should be over in just about two days.",0
"IMHO 1.10 - Chomsky, Fashion, and Segways
 ___ ___ ___
 /\ \ /\ \ /\ \
 ___ |::\ \ \:\ \ /::\ \
 /\__\ |:|:\ \ \:\ \ /:/\:\ \
 /:/__/ __|:|\:\ \ ___ /::\ \ /:/ \:\ \
 /::\ \ /::::|_\:\__\ /\ /:/\:\__\ /:/__/ \:\__\
 \/\:\ \__ \:\~~\ \/__/ \:\/:/ \/__/ \:\ \ /:/ /
 ~~\:\/\__\ \:\ \ \::/__/ \:\ /:/ /
 \::/ / \:\ \ \:\ \ \:\/:/ /
 /:/ / \:\__\ \:\__\ \::/ /
 \/__/ \/__/ \/__/ \/__/ one.ten
 27.11.02

 Insignificant Matters Heavily Overemphasised
 <www.imho.8m.com>
 by Hugh mT
====================================================================

It's time again for IMHO, brought to you as always by the letters I,
M, H and O, in partnership with the goofy electronic hubris of the
Irish Internet. IMHO will be in orbit again sometime in early
December.

 * * * Back issues online at http://www.imho.8m.com * * *

Formatted for easy reading in Courier New, so you might like to
print it out in that font. IMHO also contains hyperlinks to sites
of interest or relevance: read it while online, too, and check 'em
out.

In case you're wondering, we Bowdlerise colourful language (e.g.
'bas7ard') so that IMHO can sneak past corporate obscenity filters,
like a Dublin solicitor's staff car zooming slyl",0
